avg_monthly_income,income_consistency,avg_monthly_txn_count,txn_consistency,utility_ontime_rate,platform_tenure_months,customer_rating,cancellation_rate,savings_rate,debt_to_income,is_good
23766,0.8614815386095189,91.75,0.8939427768063839,0.631578947368421,4,4.1,0.097,0.0728699866175262,0.0510392998401077,1
15134,0.771590757040435,6.416666666666667,0.7418882218915352,0.8085106382978723,40,4.0,0.0,0.0,0.3751280272243698,1
17957,0.7686219672396323,9.166666666666666,0.6642511761341929,0.717948717948718,42,4.3,0.01,0.0955902201189431,0.0,1
5426,0.7775000731014363,11.916666666666666,0.7542477847439779,0.5405405405405406,24,5.0,0.206,0.0855627255282305,0.0683807943968297,1
11777,0.6782881368265222,7.166666666666667,0.7733303640742102,1.0,6,4.2,0.0,0.0626321169795742,0.1207489491784486,1
9619,0.6308502215252019,18.25,0.7286656709270214,0.8292682926829268,39,3.9,0.045,0.0,0.7954462754067682,1
8655,0.6914252418902718,19.916666666666668,0.7826280299939659,0.7,45,3.8,0.159,0.0647346489556208,0.2292316580011554,1
22247,0.6848932697031707,18.83333333333333,0.7511086529128277,0.8837209302325582,45,4.9,0.062,0.0269783147126909,0.4672989616577516,1
2221,0.8764296578563101,95.33333333333331,0.8944658162742198,0.6,1,5.0,0.189,0.0056197816313423,0.4385411976587123,1
31818,0.8335221139734313,11.333333333333334,0.7769742516455427,0.9722222222222222,11,3.2,0.11,0.0676938387865105,0.0,1
8132,0.7460933513522054,10.083333333333334,0.7095655637883376,0.65,1,4.8,0.121,0.0,0.1448687204082887,1
1918,0.7350690743795956,7.333333333333333,0.8392939133666937,0.9210526315789472,41,3.7,0.068,0.0313031329558771,0.0,1
2152,0.7233655295080501,92.83333333333331,0.8706737632786212,0.7619047619047619,18,4.8,0.256,0.0146239824036198,0.1194515454334185,1
12102,0.7660677531099477,92.16666666666669,0.835165069935306,0.6341463414634146,33,3.9,0.145,0.0,1.098872040656117,1
6501,0.8481788320445219,10.5,0.7465282631322014,1.0,9,3.7,0.096,0.0,0.3505884162756711,1
15701,0.9003808927223875,6.333333333333333,0.803070663854003,0.7560975609756098,13,2.8,0.048,0.0,0.5285650595503472,1
20040,0.5522016587076646,17.166666666666668,0.7418497902852752,0.6578947368421053,21,4.0,0.01,0.0,0.704441117764471,0
5941,0.9015458882693554,6.75,0.7982699427361952,0.6818181818181818,71,4.5,0.083,0.0182082104284673,0.0,1
6096,0.7844639776841513,6.333333333333333,0.7475878145624884,0.95,43,3.7,0.114,0.0055781199749089,0.3357939632545931,1
10464,0.6543668075083591,97.5,0.9111275491859422,0.5952380952380952,7,3.7,0.0,0.0,0.3622114971089979,1
28884,0.8104964223623228,90.25,0.8758602986172784,0.3170731707317073,56,3.7,0.0,0.0,0.9724583239565842,1
9806,0.8045650887070155,98.08333333333331,0.8602411210161214,0.525,31,4.5,0.062,0.0013297872340425,0.3566183968998572,1
8825,0.566302173566194,17.083333333333332,0.6982304814005552,1.0,37,2.5,0.235,0.0014982383351443,0.5309915014164306,0
16331,0.5744173879616996,18.666666666666668,0.7932886267358888,0.9,1,4.4,0.0,0.1632234808303253,0.0,1
22701,0.6718782558056391,18.08333333333333,0.73627826861153,0.3658536585365853,30,3.9,0.07,0.0,0.5334566759173605,0
2071,0.7955257615525905,95.91666666666669,0.8502745629214137,0.6875,30,3.1,0.085,0.0,0.4258812168034765,1
23522,0.6708673983296431,17.416666666666668,0.7003164753150316,0.6578947368421053,37,4.5,0.216,0.0,0.7885809029844401,1
21485,0.8337723911443691,103.83333333333331,0.8914780562190345,0.5348837209302325,106,3.5,0.087,0.0,0.8008843379101699,1
20687,0.6969917431635204,10.833333333333334,0.6761913049253971,0.8571428571428571,37,4.0,0.111,0.0,0.5752060522563024,1
17547,0.7326407924240965,92.58333333333331,0.8671673280879275,0.7560975609756098,1,4.0,0.132,0.0499657838194136,0.0,1
13910,0.5863007041664305,18.08333333333333,0.7937562764921636,0.6444444444444445,59,5.0,0.018,0.0095226444850376,0.3796549245147376,1
14919,0.7064913367357879,10.916666666666666,0.6365418058895447,0.6842105263157895,9,3.7,0.077,0.0052430471980604,0.2578007172302845,1
17207,0.6557315073175468,16.25,0.717855493261971,0.625,49,3.6,0.197,0.0,0.5508223397454525,0
18901,0.6244039884311063,11.416666666666666,0.7313114989882341,1.0,11,3.6,0.063,0.0,0.8309084175440453,1
23218,0.6695956080682375,102.66666666666669,0.9090329498303772,1.0,39,3.8,0.041,0.0,0.8286674132138858,1
14962,0.7271298311136642,10.75,0.8254522441984853,0.9761904761904762,69,4.4,0.06,0.0247777638417091,0.1054671835316134,1
3442,0.6267562089401566,10.583333333333334,0.6693850901540628,0.7441860465116279,36,4.9,0.02,0.0062633263110229,0.1801278326554329,1
9318,0.6896463566788346,105.75,0.9058222965151674,0.5882352941176471,1,4.8,0.081,0.1675875574286854,0.0,1
1757,0.6897321755279543,14.916666666666666,0.6665314507056226,0.9210526315789472,28,3.8,0.0,0.0075000283406463,0.4143426294820717,1
23246,0.9133438540242732,96.16666666666669,0.8742933254364743,0.9285714285714286,55,4.1,0.372,0.0,0.3468553729673922,1
10457,0.8316728433407459,6.083333333333333,0.7728339184688082,0.945945945945946,27,3.2,0.015,0.0013761729557057,0.2173663574638998,1
4231,0.5801479752757799,16.083333333333332,0.6970351522063478,0.4523809523809524,10,3.8,0.062,0.0318416049295056,0.0,1
3544,0.7285656793197952,9.166666666666666,0.6642511761341929,0.627906976744186,27,3.8,0.165,0.0,0.9032167042889392,0
14429,0.6700453185112817,6.25,0.6791677489195743,0.625,29,3.8,0.0,0.0010002951411016,0.6442111099559898,1
2590,0.5864325039075948,19.75,0.698231104709895,0.6,74,3.6,0.152,0.0,1.2123552123552124,0
18241,0.652254452374466,18.58333333333333,0.751981043784308,0.55,36,5.0,0.157,0.0,0.5979550999150243,1
15504,0.7246119663856023,11.916666666666666,0.8488798406645153,0.7,65,3.2,0.087,0.0671395413729534,0.0062564499484004,1
11129,0.8198022853908955,6.083333333333333,0.7728339184688082,0.8536585365853658,24,3.9,0.0,0.0,0.7986700813227299,1
21506,0.8798648505090084,10.166666666666666,0.7530078824046005,0.723404255319149,30,3.2,0.096,0.0,0.4255091602343532,1
13677,0.756208501094647,7.083333333333333,0.8227468332550663,0.6428571428571429,14,4.2,0.0,0.0295905960822861,0.2882211011186664,1
18110,0.7880447455129914,6.25,0.7821315381550907,0.7333333333333333,45,4.7,0.143,0.0540301227960217,0.0076200993926007,1
11778,0.7144211142975261,6.083333333333333,0.7728339184688082,0.6818181818181818,56,3.7,0.196,0.0321186136528712,0.0,1
11055,0.8242337321557421,9.416666666666666,0.6859965486865456,0.5238095238095238,24,3.6,0.159,0.0555619368875539,0.0407978651228006,1
27507,0.7985524217023325,96.5,0.8625558751669711,0.6666666666666666,54,4.5,0.138,0.0,0.636213258684311,1
21648,0.7416844452945623,10.25,0.6989673401370143,0.5434782608695652,26,3.3,0.205,0.0,0.3092664449371766,0
26091,0.8343065144521493,7.166666666666667,0.7959310607583228,0.9767441860465116,31,4.5,0.075,0.0,0.7457744049672301,1
16338,0.7492636044795786,12.916666666666666,0.6928192036872926,0.5384615384615384,51,4.0,0.0,0.0625953494087351,0.0,1
5772,0.5969443957335032,17.666666666666668,0.7214184328257849,0.7073170731707317,20,3.6,0.159,0.0,0.976349302607641,0
27466,0.875938056827892,6.5,0.7527269035642832,0.675,1,4.1,0.139,0.0,1.027288780470044,1
8788,0.7287239134068162,17.833333333333332,0.7830245464253476,0.6428571428571429,26,4.4,0.209,0.0010327321453345,0.2885753299954483,1
16380,0.8975115268518841,5.5,0.8425408356755566,0.7708333333333334,3,3.6,0.027,0.0,0.2527472527472527,1
8750,0.5956645077179102,17.666666666666668,0.7195081368430472,0.6046511627906976,51,3.7,0.131,0.0,0.8179428571428572,0
20854,0.7005711335479303,17.583333333333332,0.7133191064485951,0.825,34,4.0,0.439,0.0,0.8602872419497926,0
17344,0.7134548677881878,11.833333333333334,0.8023145232729831,0.7948717948717948,5,3.4,0.079,0.0,1.2811923431734318,0
20927,0.7971137464381872,10.166666666666666,0.6480178597773133,0.5952380952380952,1,4.1,0.078,0.0200352261251629,0.1618044106754593,1
1967,0.8743983155428386,7.0,0.7741230242736872,0.8372093023255814,42,4.0,0.056,0.0,0.7071682765632944,1
13775,0.4725067354315139,95.41666666666669,0.8623213978342061,0.425,1,4.2,0.0,0.0275588700560225,0.1201451905626134,1
27419,0.717782478819609,96.33333333333331,0.8655630298957618,0.6153846153846154,30,3.9,0.17,0.0452046122544681,0.1266275210620372,1
8566,0.694976165246753,97.75,0.8662801067581243,0.475,2,3.8,0.16,0.0,0.4039460626933629,1
21868,0.8259289508077037,102.91666666666669,0.8979789217137315,0.6818181818181818,8,4.6,0.093,0.0,0.4450440150908883,1
30100,0.4840123100210042,17.0,0.7562783746145871,0.6923076923076923,1,3.7,0.174,0.0,0.6268874898254124,0
9310,0.807313586950841,11.833333333333334,0.7492324814821851,0.525,26,4.2,0.117,0.0001025550867323,0.2740211611794403,1
13804,0.783212590965029,9.5,0.7133309712566984,0.4651162790697674,16,3.8,0.0,0.0,0.6645899739206027,1
17395,0.6433207274819119,7.0,0.7897199793731465,0.5476190476190477,1,4.0,0.146,0.0,0.8226738336830607,0
25324,0.6223947744682417,9.5,0.6241353458661658,0.6944444444444444,35,4.3,0.0,0.0,0.6207155267730217,0
12395,0.7560499140387305,17.833333333333332,0.7283281896495583,0.6756756756756757,58,3.4,0.111,0.0139244614480228,0.2607503025413473,1
12916,0.7286620755166344,6.583333333333333,0.8196480145724683,0.8048780487804879,13,3.8,0.16,0.0,0.6081839650032906,1
1871,0.8820128390583253,9.0,0.6124361196952528,0.7692307692307693,53,3.4,0.06,0.0,0.7632282202031,1
11114,0.6325609457947361,6.833333333333333,0.7548810824116856,0.4523809523809524,6,3.5,0.157,0.0,1.2799748054168354,0
12108,0.7067903464473804,9.916666666666666,0.7255044878813264,0.6666666666666666,26,4.2,0.172,0.0,0.5412950115626033,0
20016,0.727771305756874,10.166666666666666,0.7664293959217212,0.6857142857142857,43,3.4,0.11,0.0,0.9400979216626698,1
2923,0.8405798794687649,8.75,0.6865812824399175,0.6976744186046512,49,3.4,0.092,0.0,0.2330196749358426,1
21782,0.7444561059944277,18.5,0.7983510875171226,0.8809523809523809,100,3.7,0.242,0.0,0.6696967610127861,1
6805,0.9015575244468268,9.916666666666666,0.6376796447510907,0.951219512195122,43,3.8,0.15,0.0,0.8592842971562936,1
4252,0.8124230850099781,11.666666666666666,0.7750283464568054,0.5681818181818182,46,4.2,0.13,0.0847222936806361,0.0613900976126073,1
3447,0.6635438630482229,95.75,0.8512512983540862,0.8809523809523809,5,4.0,0.005,0.0046861110760778,0.5390194371917609,1
33426,0.9304749802777674,98.91666666666669,0.8713626777985815,0.7073170731707317,33,4.6,0.06,0.0,0.2955782923472745,1
15910,0.803914022827712,6.75,0.7982699427361952,1.0,19,4.8,0.166,0.1141309464900968,0.0,1
2142,0.5740306400007787,16.5,0.7850121550121943,0.574468085106383,15,3.3,0.063,0.0,0.1340182115339715,0
24758,0.7498903407294153,7.0,0.7817821097640076,0.6382978723404256,47,4.2,0.219,0.0,0.6117742098354034,1
9397,0.6740503752046818,18.25,0.7428692561588842,0.7391304347826086,58,3.9,0.167,0.0036282830034151,0.5009045440034053,1
1832,0.7799523273250843,9.583333333333334,0.7499338461817668,0.3846153846153846,14,4.4,0.122,0.0,0.6726726726726727,1
7159,0.716783061191415,10.25,0.7069785155944699,0.8536585365853658,1,5.0,0.124,0.0,0.8020673278390836,1
13048,0.7925036331920212,90.0,0.8709005551264195,0.6341463414634146,41,4.5,0.071,0.0,0.7517915309446254,1
28030,0.7678842002922582,17.666666666666668,0.6803570878094827,0.9545454545454546,11,3.7,0.047,0.0,0.8687989439697461,1
26052,0.7690634962752437,98.75,0.8912374105682247,0.6585365853658537,13,4.1,0.141,0.0009074091055048,0.1725011515430677,1
26888,0.7008881198174215,6.916666666666667,0.8002033258822048,0.9111111111111112,24,3.6,0.0,0.0,0.6351160368937816,1
15527,0.7555679189875542,15.916666666666666,0.7520402044771808,0.975,27,3.6,0.263,0.0,0.9714359321160596,0
25002,0.7557460664820452,11.333333333333334,0.7000576756710126,0.6666666666666666,29,3.5,0.014,0.0,0.3790896728261739,1
7531,0.7355735637041697,10.083333333333334,0.6984886554222365,0.7560975609756098,50,4.4,0.107,0.0,0.978887265967335,0
19297,0.8932942920484,6.083333333333333,0.7728339184688082,0.8205128205128205,26,4.3,0.0,0.0,0.6522426346746819,1
14862,0.7612828740471702,9.166666666666666,0.6147341799924164,0.5555555555555556,51,3.7,0.128,9.53083686896e-05,0.4881741412374256,0
17880,0.7319095631262068,6.166666666666667,0.7204302585732811,0.7674418604651163,47,3.4,0.159,0.0027794400176372,0.3507270693512304,1
9109,0.8305005905952421,6.0,0.736476861652635,0.7391304347826086,18,4.3,0.185,0.0458634540429225,0.0077944889669557,1
6377,0.8709554351712507,94.66666666666669,0.8688173520408651,0.7804878048780488,35,4.8,0.027,0.0,0.8689038732946527,1
15500,0.646197539887734,10.333333333333334,0.688079361196553,0.7674418604651163,52,3.8,0.086,0.0312010897427075,0.0,1
9782,0.7181189472524169,17.25,0.750516882441056,0.574468085106383,41,3.2,0.049,0.0,0.5592189337013751,0
4606,0.8137315894637005,96.5,0.8592745096543338,0.6744186046511628,1,3.5,0.203,0.0038319288229466,0.2920104211897525,1
5505,0.6279848084856536,9.666666666666666,0.7489617279558443,0.4523809523809524,3,4.0,0.038,0.0,0.8479564032697547,0
3067,0.691177674107398,18.166666666666668,0.6615437294367575,1.0,39,4.3,0.036,0.0,1.5744333931191912,1
10837,0.7845762801149148,6.0,0.6808576307478873,0.868421052631579,4,4.5,0.0,0.0100334478906103,0.0477069299621666,1
12586,0.6371078058117868,97.75,0.8903631342861803,1.0,23,4.2,0.223,0.0,0.8727503873505225,1
12342,0.6063634726822389,96.25,0.8471794024273994,0.575,49,3.7,0.296,0.0103903057865548,0.4319572175181299,0
15827,0.6421260363676675,17.25,0.7198484122241937,0.717391304347826,62,3.9,0.002,0.0,0.722562709294244,1
17517,0.7518945474499554,19.33333333333333,0.7938230906361827,0.6,1,3.4,0.089,0.0,0.5165838899354912,1
11227,0.8923924971745469,5.5,0.7375680594592611,0.85,20,3.5,0.099,0.0,0.6107597755411063,1
24546,0.7764394405203964,6.333333333333333,0.7394869753523245,0.75,61,4.3,0.038,0.0639878716598688,0.0,1
17502,0.651335597436969,19.33333333333333,0.731787082998206,0.7272727272727273,1,4.4,0.149,0.0,1.1847788824134384,0
4462,0.6739158130106879,5.583333333333333,0.7635376191379872,0.4042553191489361,21,3.9,0.155,0.0070326201743983,0.3377787739549479,0
16140,0.5888107984153714,19.08333333333333,0.7834571830879049,0.4651162790697674,1,3.5,0.248,0.0552659413896164,0.2569392812887237,0
14160,0.5654683854805784,18.83333333333333,0.8003448818994959,1.0,40,4.0,0.145,0.0265807285968731,0.0859493626187365,1
30381,0.652605625480094,17.916666666666668,0.7499161849531151,0.9473684210526316,29,3.3,0.298,0.0,0.5570586879957868,1
21457,0.7402354748744171,11.666666666666666,0.7592528636235326,0.4090909090909091,34,4.2,0.227,0.0,0.7749632978351548,0
5749,0.7989543991123389,8.583333333333334,0.5868364498844036,0.7,45,3.3,0.188,0.0,0.5738888405671044,0
21787,0.5588921821002171,15.916666666666666,0.6761112496707531,0.2765957446808511,4,3.9,0.106,0.0041636116021277,0.4041400835360536,0
25184,0.7639719245832693,95.58333333333331,0.8741316044206558,0.6521739130434783,38,4.2,0.0,0.0,0.8170663913595934,1
17768,0.6892517306435858,16.0,0.702440482144048,0.6956521739130435,8,3.5,0.125,0.0458686441946963,0.1541015899817081,1
6337,0.7452506691607261,10.75,0.747734262088791,0.8666666666666667,1,4.5,0.223,0.0941390675648056,0.0591762663721003,1
29806,0.637975075586775,18.0,0.8143524291133016,0.0476190476190476,63,4.1,0.087,0.0,0.7266993222841038,0
11652,0.6949954115092389,9.666666666666666,0.6612606430277845,0.8125,11,4.6,0.16,0.0,1.0652705660215422,1
2863,0.730886853111914,98.08333333333331,0.8812144552664342,0.6486486486486487,29,3.3,0.122,0.0086010574947721,0.2962445414847162,1
10496,0.4229164232446777,16.416666666666668,0.6677937406709407,0.6190476190476191,16,3.3,0.23,0.0,0.1920731707317073,0
17738,0.6105764895779275,6.583333333333333,0.7408925380954592,0.631578947368421,32,5.0,0.147,0.0,0.7399932348630059,1
12163,0.5358607869140715,6.666666666666667,0.7525126265847084,0.4047619047619047,87,4.5,0.12,0.0,0.8322782208336759,0
17012,0.6571724992533686,10.833333333333334,0.7159048413443172,0.9722222222222222,10,4.1,0.238,0.0047585827131234,0.3379379261697625,1
14982,0.6581657574922299,97.33333333333331,0.8365107087358903,0.6216216216216216,1,3.2,0.068,0.0,0.5082765985849687,1
6415,0.7811410161711516,102.16666666666669,0.8676014108649734,0.5609756097560976,43,4.2,0.131,0.0,0.3045985970381917,1
21111,0.6692290169237054,10.666666666666666,0.7231242945832914,0.9333333333333332,33,3.8,0.3,0.0,0.4701451884133488,1
13069,0.701333163701902,10.416666666666666,0.6550710218030384,0.782608695652174,42,4.2,0.186,0.1500415806089096,0.0,1
23285,0.896007013719755,10.583333333333334,0.7101549241054179,0.6428571428571429,64,4.0,0.144,0.0,0.1130341421515997,1
12423,0.7363342605451726,6.333333333333333,0.7829944407569652,0.9767441860465116,34,4.0,0.097,0.0732072369726893,0.0266441278274168,1
10610,0.7406431156392722,10.333333333333334,0.7034713498249962,0.6,45,2.9,0.104,0.0028085479840473,0.2410933081998115,0
13827,0.7754505267956995,10.583333333333334,0.6975926870917871,0.9767441860465116,62,4.1,0.251,0.0,0.6852059451054135,1
16463,0.6350116334540596,17.416666666666668,0.6697871232922753,0.7105263157894737,45,3.9,0.141,0.0,0.5087772580939075,0
21719,0.7834249474919053,11.666666666666666,0.6786508034513716,0.6363636363636364,46,4.1,0.333,0.0,0.6448419550153095,1
6662,0.6529326590526121,20.5,0.7897151681889827,0.8947368421052632,76,3.8,0.031,0.0,0.6424979359003228,1
30330,0.8317472998069575,95.91666666666669,0.8518558392269336,0.7,7,4.2,0.141,0.0,0.4609297725024728,1
24848,0.7487132502094191,9.75,0.728237382981459,0.902439024390244,43,3.7,0.223,0.0,0.2245251126851255,1
4353,0.8518746519362657,9.666666666666666,0.6121647627861382,0.9069767441860463,53,3.6,0.155,0.0,0.8591775786813691,1
21195,0.9042501597911388,94.91666666666669,0.8669806184058367,0.6666666666666666,53,3.8,0.067,0.0,0.8277147373139258,1
25168,0.7062314378519678,11.083333333333334,0.6477381421015797,0.6956521739130435,13,3.5,0.143,0.0591534920615391,0.0067944770040727,1
10941,0.7135360701942255,15.833333333333334,0.7249024348342742,0.6842105263157895,22,3.6,0.036,0.0967325163332028,0.1574882317992779,1
12770,0.8306191890065535,104.33333333333331,0.8786783543383545,0.3333333333333333,11,4.6,0.007,0.0,0.5342208300704777,1
13373,0.591698325854314,11.583333333333334,0.7703469107983832,0.8095238095238095,28,4.5,0.155,0.0,0.7507664697524864,1
22447,0.5158265334201453,17.25,0.7740803294475378,0.5531914893617021,21,3.1,0.0,0.0536075436601755,0.0,1
12108,0.7773950918598167,9.25,0.7498478670826159,0.6829268292682927,25,3.5,0.09,0.1345910114393227,0.0,1
10403,0.5220869440744964,17.333333333333332,0.6899131635269788,0.902439024390244,82,3.6,0.31,0.0046935135642542,0.6223503965392935,0
11556,0.5563079121814152,17.333333333333332,0.7180215711804774,0.6666666666666666,50,4.0,0.076,0.0,0.9613603911557268,0
18904,0.5712680209812069,17.666666666666668,0.7696876298918169,0.6428571428571429,33,3.8,0.06,0.0,0.5111222789430528,1
2123,0.7242726261116677,16.166666666666668,0.7553853501504191,0.7209302325581395,15,4.1,0.161,0.0,0.8087611869995289,1
10807,0.8311834836883645,9.25,0.678314034750322,0.4081632653061224,25,3.4,0.053,0.0,0.4914634710590848,0
12012,0.6319990403512422,98.16666666666669,0.8467559704010892,0.5555555555555556,63,4.4,0.228,0.1103616139437334,0.1591807850809641,1
23742,0.7926270598494609,11.916666666666666,0.7875460485179957,0.5121951219512195,30,4.0,0.045,0.0051052924314518,0.3030137101699555,1
19487,0.7904784094318021,102.91666666666669,0.8842501695790771,0.625,13,3.9,0.152,0.0,0.8632934777030841,1
14970,0.7544209364595551,95.58333333333331,0.8766940170520405,0.4883720930232558,30,3.0,0.132,0.1415799460408942,0.0620574482297929,1
13344,0.7054346967034104,16.916666666666668,0.7642148188418854,0.5319148936170213,14,3.0,0.083,0.0,0.6825795331060067,0
16725,0.7169110899101878,10.0,0.7056079711224051,0.7619047619047619,25,3.6,0.123,0.0,0.7625937995156806,0
14813,0.8113132607008999,9.416666666666666,0.7208529151223451,0.5454545454545454,5,4.3,0.155,0.0,0.8424356983730507,0
22056,0.6458309240270868,91.25,0.8503313641098694,0.8372093023255814,60,4.4,0.0,0.0,0.4751088139281828,1
21061,0.8001753679488312,101.83333333333331,0.8876887825577888,0.6326530612244898,45,4.4,0.032,0.1140391069209725,0.0,1
5200,0.6463088752185848,18.25,0.7082266813407132,0.631578947368421,28,3.8,0.191,0.0,0.6140975093759016,0
12091,0.7706399986017356,101.0,0.8743055106102835,0.6590909090909091,17,3.9,0.011,0.004686380659836,0.3975684393350426,1
12456,0.6212641564460872,10.083333333333334,0.6825972831459253,1.0,33,3.6,0.166,0.0,0.996708413615928,0
2063,0.7361521654015963,11.25,0.7330248697638504,0.3,69,4.0,0.093,0.0,0.6041212121212122,0
16282,0.786390693509422,11.5,0.6736715869797767,0.4210526315789473,81,4.5,0.227,0.0861250458868658,0.0,1
14925,0.7671922319594705,11.5,0.6795167480073045,0.4285714285714285,24,4.4,0.017,0.0176452344231518,0.0,1
1805,0.7515852502428518,9.333333333333334,0.5865772534717777,0.5641025641025641,21,3.9,0.267,0.0,0.6666666666666666,0
19786,0.7135564348896275,10.833333333333334,0.7012848024777292,0.8297872340425532,65,4.1,0.124,0.0,0.6675090343938743,1
20353,0.819785035023129,11.083333333333334,0.7232306418149479,0.6153846153846154,13,4.4,0.243,0.0075319649912288,0.1950081069129858,1
6030,0.7770806133620907,6.583333333333333,0.7994559554714575,0.3947368421052631,74,4.6,0.08,0.0,0.912106135986733,1
12310,0.5733439230811588,19.33333333333333,0.73513290524591,0.8947368421052632,1,4.1,0.119,0.0,0.5402924451665313,0
9100,0.6365398443386361,10.833333333333334,0.7533658532018247,0.7954545454545454,19,3.5,0.136,0.0,0.7880652783119951,0
14184,0.7622893309554734,6.75,0.7808859339592735,0.6590909090909091,84,4.0,0.092,0.0237624784795061,0.0,1
22011,0.7527457757966476,18.08333333333333,0.7605903187491145,0.5609756097560976,65,3.9,0.209,0.0,0.7980100858661578,1
1781,0.7377911767539387,7.416666666666667,0.7980651600493098,0.7317073170731707,33,3.5,0.174,0.1012056380202775,0.0,1
13835,0.5756924055112629,17.333333333333332,0.7749096171015457,0.4117647058823529,1,3.6,0.101,0.0,0.506487404676714,0
10914,0.510678268516302,17.083333333333332,0.739903463672814,1.0,59,4.2,0.0,0.0,0.3843687007513285,1
2805,0.7518797301797682,93.91666666666669,0.8791854512333674,0.5609756097560976,81,4.4,0.346,0.002705594885262,0.2200035656979853,1
19466,0.8051040420521249,105.91666666666669,0.8932901902708409,0.5555555555555556,47,3.7,0.23,0.0052995436558183,0.4038836946470769,1
13782,0.887191429855012,98.5,0.8787733367979833,0.6666666666666666,29,4.5,0.165,0.0,1.228966367957044,1
14958,0.6781957295870984,10.75,0.6958907713808833,0.5,54,3.8,0.223,0.0,0.8053484873809126,0
3005,0.7416537717563116,10.083333333333334,0.572558659802124,0.6511627906976745,73,3.5,0.004,0.0,0.4383424862705941,1
9319,0.7542453786927323,9.166666666666666,0.5849922832540608,0.8,45,3.4,0.277,0.1932740912698174,0.0,1
13447,0.9109090246708242,6.5,0.7870096445405621,0.7317073170731707,17,4.7,0.166,0.0,0.6619320294489477,1
19158,0.7442003650426203,19.166666666666668,0.7727454896457047,0.5909090909090909,41,3.9,0.074,0.0006738628547561,0.2804645700117447,1
16009,0.8494425897634589,96.41666666666669,0.8613363984743172,0.96,1,3.7,0.0,0.0,0.8400537214604741,1
16805,0.6727187135558876,16.666666666666668,0.7235945007782949,0.7674418604651163,56,4.1,0.111,0.0332643800027498,0.2769413864921154,1
15170,0.8050363250959114,6.333333333333333,0.8511354144870427,0.9473684210526316,1,4.5,0.21,0.0321118487693487,0.250502653350473,1
16012,0.4829989222997906,9.166666666666666,0.688777404206842,0.625,38,4.1,0.155,0.0,0.4331751186610042,0
6230,0.682456139780856,107.5,0.9240943152564736,0.75,27,3.8,0.13,5.92529389457e-05,0.1621187800963081,1
29736,0.8477145322799311,6.25,0.7725503718769069,1.0,55,4.7,0.247,1.45352217493e-05,0.3292641915523271,1
13161,0.8739933086178661,6.583333333333333,0.7561853128574908,0.631578947368421,55,3.9,0.0,0.0098328619785295,0.2003647139275131,1
6904,0.7420299659193346,10.333333333333334,0.745999745999619,0.5813953488372093,7,3.9,0.152,0.0078438398176339,0.0873406720741599,1
16369,0.8559148182088253,10.5,0.6666666666666667,0.4047619047619047,26,3.6,0.238,0.0,0.6273443704563504,0
19306,0.7175176267540732,17.583333333333332,0.7420215848292544,0.8,53,3.0,0.039,0.0407767017356715,0.0,1
16039,0.7650001517296956,94.75,0.8284013521665935,0.4222222222222222,21,3.7,0.026,0.0,0.3859463166754995,1
15885,0.7969574841103243,99.08333333333331,0.8648169071841318,1.0,43,3.2,0.238,0.0,0.9205829582297208,1
12138,0.6541510013235521,17.833333333333332,0.7034274457453751,0.72,35,4.2,0.16,0.0002528508938279,0.213297083539298,1
13737,0.660886125528312,18.25,0.7818230627324148,0.9772727272727272,63,4.0,0.001,0.0152799032483228,0.3640532867438305,1
29813,0.8236937427545061,94.75,0.8832571844831131,0.5813953488372093,16,4.5,0.195,0.0,0.9314884696016772,1
21059,0.6452703981922273,10.916666666666666,0.7165275629369903,0.5238095238095238,50,4.1,0.241,0.0,0.7691723253715751,0
25028,0.649948594493105,10.833333333333334,0.7286893524838709,0.7368421052631579,1,4.4,0.169,0.0040863895401872,0.2136007671408023,1
1938,0.8156998530954109,6.333333333333333,0.7475878145624884,0.717948717948718,11,3.4,0.14,0.1173064098328162,0.0464396284829721,1
9311,0.7242561422876999,96.83333333333331,0.8742367279715555,0.675,22,4.4,0.076,0.0,1.005477392331651,1
18236,0.7884021746603528,101.41666666666669,0.8758971988882737,0.9111111111111112,51,3.5,0.2,0.0099532678297153,0.3302807633252906,1
11894,0.624702544623625,18.75,0.8112811222616698,0.8717948717948718,13,3.8,0.0,0.0,0.8444948921679909,1
16487,0.6843467479092928,20.166666666666668,0.7555338932603464,0.75,42,2.8,0.152,0.0067613749472503,0.2273306241281009,1
23189,0.7599999906312188,96.66666666666669,0.851263746026278,0.945945945945946,1,4.1,0.092,0.0,0.8250210233520926,1
10581,0.7005321047910882,19.416666666666668,0.7760413197313347,0.5853658536585366,1,4.3,0.27,0.0855097681515211,0.0,1
6077,0.7046634797211333,20.5,0.7681857328555569,0.7906976744186046,16,3.3,0.055,0.0009896864256693,0.2348198124074378,1
19091,0.7564873231593834,6.416666666666667,0.7341624741498867,0.7105263157894737,60,4.9,0.108,0.0,0.3493792886700539,1
26508,0.8217058559523763,7.25,0.8725225688918458,0.6,12,4.1,0.14,0.0,0.1621805149485994,1
22239,0.8293926845412053,98.5,0.8869109657427617,0.9761904761904762,58,4.4,0.027,0.0,0.3071250309148549,1
16804,0.8085696331570299,10.75,0.6516799699432407,0.5714285714285714,58,3.3,0.011,0.0016260824355218,0.2092358962151868,1
6092,0.6890045564412833,101.75,0.856726345975056,0.9767441860465116,19,4.0,0.074,0.0,0.399704530531845,1
